5 1 1 3 4 8 1 1 1 1 0 0 0 9 0 0 0 0 0 0,30
5 1 1 3 4 15 1 1 1 1 0 0 0 16 0 0 0 0 0 0,30
1 1 1 1 7 5 1 0 0 1 1 0 0 0 1 1 1 0 0 0,30
5 1 1 1 1 13 3 1 2 0 0 0 0 14 0 0 0 0 0 0,30
5 1 1 3 0 3 1 1 1 1 0 0 0 4 0 0 0 0 0 0,30
1 1 9 1 1 1 1 2 57 2 0 0 0 0 1 1 0 0 0 2,30
1 1 1 1 3 2 1 0 20 2 0 0 0 0 1 1 0 0 0 0,30
1 1 1 1 3 1 1 0 2 5 0 0 0 0 1 1 0 0 1 0,30
5 1 1 3 4 5 1 1 1 1 0 0 0 6 0 0 0 0 0 0,30
5 1 1 3 4 14 1 1 1 1 0 0 0 15 0 0 0 0 0 0,30
1 1 1 1 8 8 1 0 20 2 0 0 0 0 1 1 0 0 0 0,30
5 3 1 1 4 5 3 1 2 0 0 0 0 68 0 0 0 0 0 0,30
6 0 18 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,29
1 1 1 1 3 1 1 0 0 2 1 0 0 0 1 1 0 0 1 0,29
2 4 2 4 3 0 19 1 1 1 1 0 1 1 0 0 0 0 0 0,29
2 1 1 1 1 1 0 0 1 1 1 0 1 1 1 0 0 0 0 0,29
5 1 1 1 1 7 3 1 2 0 0 0 0 8 0 0 0 0 0 0,29
5 3 1 1 6 3 1 1 1 1 0 0 0 23 0 0 0 0 0 0,29
2 1 2 4 3 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0,29
5 1 1 3 4 13 1 1 1 1 0 0 0 14 0 0 0 0 0 0,29
1 1 9 1 1 1 1 2 95 2 0 0 0 0 1 1 0 0 0 4,29
1 1 1 1 8 5 4 0 0 1 0 0 0 0 1 1 0 0 0 0,29
1 1 1 1 6 5 1 0 0 3 0 0 0 0 1 1 0 0 0 0,28
6 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,28
5 3 1 1 6 5 3 1 2 0 0 0 0 26 0 0 0 0 0 0,27
1 1 1 1 1 1 2 0 0 2 0 0 0 0 1 1 0 0 1 0,27
5 3 1 1 6 0 9 1 1 1 0 0 0 1 0 0 0 0 0 0,27
1 1 1 1 1 1 1 0 0 2 1 0 0 1 1 1 0 0 0 0,27
5 1 1 1 1 11 3 1 2 0 0 0 0 12 0 0 0 0 0 0,27
5 2 3 1 1 0 6 1 2 0 0 0 0 0 0 0 0 0 0 0,27
1 1 1 1 3 1 1 0 15 5 0 0 0 0 1 1 0 0 0 0,27
1 1 1 1 7 5 1 0 0 1 1 0 0 0 1 1 0 0 0 0,27
2 4 2 4 3 4 40 0 0 0 0 0 0 0 0 0 0 0 0 0,27
5 3 1 1 3 14 3 1 2 0 0 0 0 96 0 0 0 0 0 0,26
1 1 1 1 6 5 4 0 0 2 1 0 0 0 1 1 1 0 0 0,26
1 1 9 1 1 1 1 2 58 2 0 0 0 0 1 1 0 0 0 2,26
1 1 1 1 5 2 1 0 0 2 0 0 0 0 1 1 1 0 0 0,26
1 1 1 1 8 5 3 0 0 2 0 0 0 0 1 1 0 0 1 0,26
5 3 1 1 2 13 1 1 1 1 0 0 0 172 0 0 0 0 0 0,26
5 1 1 3 4 9 1 1 1 1 0 0 0 10 0 0 0 0 0 0,26
5 2 1 1 1 8 3 1 2 0 0 0 0 9 0 0 0 0 0 0,26
1 1 1 1 1 1 1 0 12 5 0 0 0 0 1 1 0 0 0 0,26
5 3 1 1 2 9 3 1 2 0 0 0 0 168 0 0 0 0 0 0,25
5 1 1 1 2 10 3 1 2 0 0 0 0 11 0 0 0 0 0 0,25
1 1 1 1 3 1 4 0 0 1 0 0 0 0 1 1 0 0 0 0,25
5 2 2 1 1 0 7 2 3 0 0 0 0 0 0 0 0 0 0 0,25
5 1 1 3 0 14 1 1 1 0 0 0 0 15 0 0 0 0 0 0,25
1 1 1 1 5 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0,25
5 3 1 1 4 0 7 2 3 0 0 0 0 57 0 0 0 0 0 0,25
6 0 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25
5 3 1 1 6 10 1 1 1 1 0 0 0 36 0 0 0 0 0 0,25
1 1 9 1 1 1 1 3 90 2 0 0 0 0 1 1 0 0 0 3,25
6 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
5 3 1 1 4 14 1 1 1 1 0 0 0 207 0 0 0 0 0 0,24
1 1 9 1 1 1 1 2 101 2 0 0 0 0 1 1 0 0 0 4,24
5 2 3 1 1 24 4 2 3 0 0 0 0 50 0 0 0 0 0 0,24
6 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
2 1 1 1 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0,24
2 4 2 4 3 1 0 0 1 1 0 0 1 0 1 0 0 0 0 0,24
5 3 1 1 5 0 6 1 2 1 0 0 0 109 0 0 0 0 0 0,24
1 1 1 1 3 1 1 0 0 2 0 1 0 0 0 0 0 0 0 0,24
5 3 1 1 2 0 30 1 1 1 0 0 0 132 0 0 0 0 0 0,24
1 1 1 1 3 1 2 0 0 2 1 0 0 0 1 1 0 0 0 0,23
1 1 8 1 8 5 1 0 0 2 0 0 0 0 1 1 0 0 0 0,23
1 1 1 1 1 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0,23
1 1 6 1 8 5 1 0 0 2 0 0 0 0 1 1 0 0 0 0,23
1 1 9 1 1 1 1 0 23 2 0 1 0 0 1 1 0 0 0 1,23
2 4 2 4 3 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0,23
2 5 1 1 1 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0,23
1 2 1 1 6 5 5 0 0 2 0 0 0 0 1 1 0 0 0 0,23
1 1 1 1 1 1 1 0 0 2 0 0 0 0 1 1 1 0 1 0,23
2 4 2 4 3 1 0 0 1 1 1 0 1 0 0 0 0 0 0 0,23
1 1 1 1 8 5 1 0 0 2 1 0 0 0 1 1 0 0 1 0,23
5 1 1 3 0 15 1 1 1 0 0 0 0 16 0 0 0 0 0 0,23
5 3 1 1 4 5 1 1 1 1 0 0 0 68 0 0 0 0 0 0,23
2 4 2 4 3 1 27 0 0 0 0 0 1 0 1 0 0 0 0 0,22
1 1 6 1 3 1 1 0 0 2 0 0 0 0 1 1 0 0 0 0,22
5 3 1 1 6 5 3 1 2 1 0 0 0 26 0 0 0 0 0 0,22
5 1 1 3 0 0 6 1 2 0 0 0 0 0 0 0 0 0 0 0,22
5 3 1 1 7 9 1 1 1 1 0 0 0 143 0 0 0 0 0 0,22
5 2 1 1 1 9 1 1 1 1 0 0 0 10 0 0 0 0 0 0,22
1 1 7 1 8 5 1 0 0 2 0 0 0 0 1 1 0 0 0 0,22
1 1 1 1 3 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0,22
5 3 1 1 1 9 3 1 2 0 0 0 0 186 0 0 0 0 0 0,21
5 2 2 1 1 9 3 1 2 1 0 0 0 10 0 0 0 0 0 0,21
2 1 1 1 1 1 0 0 1 1 0 0 1 1 1 0 0 0 0 0,21
1 1 1 1 7 5 1 0 0 2 0 0 0 0 1 1 0 0 1 0,21
5 3 1 1 4 9 1 1 1 1 0 0 0 80 0 0 0 0 0 0,21
2 5 1 1 1 5 41 1 1 1 1 0 1 1 1 0 0 0 0 0,21
5 1 1 1 1 0 6 1 2 0 0 0 0 0 0 0 0 0 0 0,21
5 1 1 1 2 3 3 1 2 0 0 0 0 4 0 0 0 0 0 0,20
5 2 2 1 1 5 1 1 1 1 0 0 0 6 0 0 0 0 0 0,20
2 4 2 4 3 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0,20
1 1 1 1 3 1 2 0 0 2 0 0 0 0 1 1 0 0 1 0,20
6 0 28 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
5 3 1 1 2 0 25 2 3 0 0 0 0 132 0 0 0 0 0 0,20
5 1 1 3 0 0 5 1 1 1 0 0 0 0 0 0 0 0 0 0,20
5 1 1 3 0 13 1 1 1 0 0 0 0 14 0 0 0 0 0 0,20
2 5 1 1 1 1 0 0 1 1 0 0 1 0 1 0 0 0 0 0,20
5 2 1 1 1 15 3 1 2 0 0 0 0 16 0 0 0 0 0 0,20
1 1 9 1 1 1 1 1 49 2 0 0 0 0 0 0 0 0 0 6,20
1 1 1 1 6 5 4 0 0 2 0 0 0 0 1 1 0 0 1 0,19
5 3 1 1 4 15 1 1 1 1 0 0 0 209 0 0 0 0 0 0,19
5 1 1 1 3 14 1 1 1 1 0 0 0 15 0 0 0 0 0 0,19
1 1 1 1 1 2 1 0 0 1 0 0 0 0 1 1 1 0 0 0,19
5 1 1 3 4 7 1 1 1 1 0 0 0 8 0 0 0 0 0 0,19
5 2 1 1 1 9 3 1 2 0 0 0 0 10 0 0 0 0 0 0,19
5 2 2 1 1 14 1 1 1 1 0 0 0 15 0 0 0 0 0 0,19
3 4 0 3 2 1 0 1 2 14 2 0 1 0 0 0 0 0 0 0,19
1 1 1 1 3 1 1 0 0 2 0 0 0 0 0 1 0 0 0 0,19
1 1 9 1 1 1 1 1 49 2 0 0 0 0 1 1 0 0 0 7,19
2 1 2 4 3 1 0 0 1 1 1 0 1 1 0 0 0 0 0 0,19
1 1 1 1 6 5 2 0 0 2 0 0 0 0 1 1 0 0 1 0,19
5 3 1 1 3 9 3 1 2 0 0 0 0 81 0 0 0 0 0 0,19
1 1 1 1 1 1 1 0 0 2 1 0 0 1 1 1 0 0 1 0,19
1 1 1 1 1 1 3 0 0 2 1 0 0 0 1 1 0 0 0 0,19
5 3 1 1 5 0 7 2 3 0 0 0 0 109 0 0 0 0 0 0,18
5 3 1 1 2 0 16 1 2 1 0 0 0 132 0 0 0 0 0 0,18
2 1 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0,18
5 1 1 3 4 0 7 2 3 0 0 0 0 0 0 0 0 0 0 0,18
1 1 1 9 22 5 1 0 0 2 0 0 0 0 0 0 0 0 0 0,18
5 3 1 1 1 13 1 1 1 0 0 0 0 188 0 0 0 0 0 0,18
1 1 1 1 1 1 1 0 0 2 0 0 0 1 1 1 1 0 0 0,18
5 3 1 1 3 3 1 1 1 1 0 0 0 65 0 0 0 0 0 0,18
1 1 1 3 0 7 1 0 0 2 0 0 0 0 1 1 0 0 0 0,18
5 3 1 1 1 9 1 1 1 0 0 0 0 186 0 0 0 0 0 0,18
5 3 1 1 4 9 1 1 1 1 0 0 0 212 0 0 0 0 0 0,18
5 2 1 1 1 0 6 1 2 1 0 0 0 0 0 0 0 0 0 0,18
1 1 1 1 1 1 4 0 0 1 0 0 0 0 1 1 1 0 0 0,18
1 1 1 1 8 5 1 0 15 5 0 0 0 0 1 1 0 0 0 0,17
5 2 1 1 1 13 3 1 2 0 0 0 0 14 0 0 0 0 0 0,17
5 1 1 3 0 8 3 1 2 1 0 0 0 9 0 0 0 0 0 0,17
2 5 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0,17
1 1 9 1 1 1 1 3 104 2 0 0 0 0 1 1 0 0 0 3,17
5 3 1 1 4 7 3 1 2 0 0 0 0 72 0 0 0 0 0 0,17
1 1 9 1 1 1 1 3 73 2 0 0 0 0 1 1 0 0 0 3,17
1 1 1 1 6 5 1 0 0 2 0 0 0 1 1 1 0 0 0 0,17
2 1 2 4 3 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0,17
1 1 1 1 8 5 1 0 2 5 0 0 0 0 1 1 0 0 1 0,17
5 3 1 1 6 8 3 1 2 1 0 0 0 31 0 0 0 0 0 0,17
5 3 1 1 6 8 3 1 2 0 0 0 0 31 0 0 0 0 0 0,17
1 1 1 1 1 1 1 0 0 2 0 0 1 0 1 1 0 0 0 0,17
1 1 1 3 0 7 0 0 0 1 0 0 0 0 0 0 0 0 0 0,17
5 3 1 1 3 5 3 1 2 0 0 0 0 69 0 0 0 0 0 0,16
1 1 7 11 6 6 1 0 0 2 0 0 0 0 1 1 0 0 0 0,16
5 2 2 1 1 9 3 1 2 0 0 0 0 10 0 0 0 0 0 0,16
5 3 1 1 4 8 1 1 1 1 0 0 0 211 0 0 0 0 0 0,16
1 2 1 1 3 1 5 0 0 2 0 0 0 0 1 1 0 0 0 0,16
1 1 1 1 8 5 4 0 0 2 0 0 0 0 1 1 1 0 0 0,16
5 1 1 1 1 3 3 1 2 0 0 0 0 4 0 0 0 0 0 0,16
1 1 1 1 10 1 1 0 0 2 0 0 0 0 1 1 0 0 0 0,16
6 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
5 3 1 1 4 14 1 1 1 1 0 0 0 95 0 0 0 0 0 0,16
1 1 1 3 0 3 0 0 0 4 0 0 0 0 1 1 0 0 0 0,16
2 1 2 4 3 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0,16
6 0 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
1 1 1 1 5 1 2 0 0 2 0 0 0 0 1 1 0 0 0 0,16
1 1 1 1 6 5 1 0 0 2 0 1 0 0 0 0 0 0 0 0,16
1 1 1 1 1 2 1 0 0 2 1 0 0 0 1 1 0 0 0 0,16
1 1 8 1 3 1 1 0 0 2 0 0 0 0 1 1 0 0 0 0,16
1 1 1 7 18 4 1 0 0 1 0 0 0 0 0 0 0 0 0 0,16
1 1 1 2 1 1 2 0 0 2 0 0 0 0 0 0 0 0 0 0,16
8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
5 2 2 1 1 8 1 1 1 1 0 0 0 9 0 0 0 0 0 0,15
1 1 7 1 3 1 1 0 0 2 0 0 0 0 1 1 0 0 0 0,15
5 1 1 3 0 22 4 2 3 0 0 0 0 48 0 0 0 0 0 0,15
1 1 1 1 8 5 2 0 0 1 0 0 0 0 1 1 0 0 0 0,15
5 2 1 1 1 14 1 1 1 1 0 0 0 15 0 0 0 0 0 0,15
1 1 1 1 5 1 1 0 0 2 0 0 0 0 1 1 0 0 1 0,15
1 1 9 1 1 1 1 2 67 2 0 0 0 0 1 1 0 0 0 4,15
5 3 1 1 6 14 3 1 2 1 0 0 0 42 0 0 0 0 0 0,15
5 1 1 1 1 10 3 1 2 0 0 0 0 11 0 0 0 0 0 0,15
5 3 1 1 2 7 1 1 1 1 0 0 0 163 0 0 0 0 0 0,15
1 1 1 1 7 5 1 0 0 2 0 0 0 1 1 1 0 0 0 0,15
6 4 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
5 1 1 3 4 10 1 1 1 1 0 0 0 11 0 0 0 0 0 0,15
2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0,15
1 1 1 1 11 1 2 0 0 2 0 0 0 0 1 1 0 0 0 0,15
5 3 1 1 3 10 1 1 1 1 0 0 0 86 0 0 0 0 0 0,15
5 3 1 1 4 1 1 1 1 1 0 0 0 59 0 0 0 0 0 0,15
5 3 1 1 7 0 6 1 2 0 0 0 0 133 0 0 0 0 0 0,15
5 3 1 1 2 10 1 1 1 1 0 0 0 170 0 0 0 0 0 0,15
5 3 1 1 2 14 3 1 2 1 0 0 0 174 0 0 0 0 0 0,14
1 1 1 1 9 5 3 0 0 2 0 0 0 0 1 1 0 0 0 0,14
5 2 1 1 1 14 3 1 2 1 0 0 0 15 0 0 0 0 0 0,14
1 1 1 2 3 2 1 0 19 2 0 0 0 0 1 1 0 0 0 0,14
2 1 2 4 3 1 0 0 1 1 1 0 1 0 0 0 0 0 0 0,14
5 1 1 3 0 20 4 2 3 0 0 0 0 47 0 0 0 0 0 0,14
4 22 11 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,14
5 3 1 1 3 9 1 1 1 0 0 0 0 81 0 0 0 0 0 0,14
5 1 1 3 0 9 3 1 2 1 0 0 0 10 0 0 0 0 0 0,14
2 3 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
1 1 1 1 1 1 4 0 0 1 0 0 0 0 0 0 0 0 0 0,14
5 1 1 3 0 27 4 2 3 1 0 0 0 52 0 0 0 0 0 0,14
5 3 1 1 4 13 1 1 1 1 0 0 0 206 0 0 0 0 0 0,14
1 1 1 1 1 1 1 0 0 2 0 0 0 1 0 0 0 0 0 0,14
1 2 1 1 1 1 5 0 0 1 0 0 0 0 1 1 0 0 0 0,14
5 1 1 3 0 16 4 2 3 0 0 0 0 17 0 0 0 0 0 0,14
5 1 1 1 3 15 1 1 1 1 0 0 0 16 0 0 0 0 0 0,14
5 3 1 1 6 0 11 1 1 1 0 0 0 1 0 0 0 0 0 0,14
1 1 1 2 8 8 1 0 19 2 0 0 0 0 1 1 0 0 0 0,14
1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0,14
5 1 1 1 3 13 1 1 1 1 0 0 0 14 0 0 0 0 0 0,14
5 1 1 3 0 0 6 1 2 1 0 0 0 0 0 0 0 0 0 0,14
1 1 1 1 8 5 1 0 10 5 0 0 0 0 1 1 0 0 0 0,14
5 3 1 1 3 13 1 1 1 0 0 0 0 92 0 0 0 0 0 0,14
5 1 1 3 4 11 1 1 1 1 0 0 0 12 0 0 0 0 0 0,13
1 1 1 1 8 5 4 0 0 2 1 0 0 0 1 1 0 0 0 0,13
6 0 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
5 1 1 1 3 5 1 1 1 1 0 0 0 6 0 0 0 0 0 0,13
5 3 1 1 4 0 6 1 2 1 0 0 0 57 0 0 0 0 0 0,13
1 1 1 1 2 2 1 1 70 2 0 0 0 0 1 1 0 0 0 1,13
5 1 1 3 0 24 4 2 3 1 0 0 0 50 0 0 0 0 0 0,13
1 1 1 1 7 8 1 1 70 2 0 0 0 0 1 1 0 0 0 1,13
1 1 1 1 1 1 1 0 0 2 0 0 0 0 0 1 0 0 1 0,13
1 1 1 1 9 5 1 0 0 2 0 0 0 1 0 1 0 0 0 0,13
5 3 1 1 6 23 1 1 1 1 0 0 0 34 0 0 0 0 0 0,13
1 1 1 1 1 2 1 0 0 2 1 0 0 0 1 1 1 0 0 0,13
5 1 1 3 0 9 3 1 2 0 0 0 0 10 0 0 0 0 0 0,13
4 22 9 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,13
2 4 2 4 3 0 19 0 0 0 0 0 1 0 0 0 0 0 0 0,13
5 1 1 1 3 8 1 1 1 1 0 0 0 9 0 0 0 0 0 0,13
5 3 1 1 3 7 1 1 1 1 0 0 0 73 0 0 0 0 0 0,13
5 3 1 1 2 0 33 1 1 1 0 0 0 132 0 0 0 0 0 0,13
5 3 1 1 6 24 4 2 3 0 0 0 0 35 0 0 0 0 0 0,13
5 1 1 3 4 1 1 1 1 1 0 0 0 2 0 0 0 0 0 0,13
1 1 9 1 1 1 1 1 51 2 0 0 0 0 1 1 0 0 0 1,13
5 2 1 1 1 7 3 1 2 0 0 0 0 8 0 0 0 0 0 0,13
1 1 6 1 6 5 1 0 0 2 0 0 0 0 1 1 0 0 0 0,13
5 3 1 1 5 14 3 1 2 0 0 0 0 123 0 0 0 0 0 0,13
1 1 1 1 2 1 2 0 0 1 0 0 0 0 1 1 0 0 0 0,13
5 1 1 2 1 5 1 1 1 1 0 0 0 6 0 0 0 0 0 0,12
5 1 1 2 1 9 1 1 1 1 0 0 0 10 0 0 0 0 0 0,12
2 5 1 1 1 1 0 0 1 1 1 0 1 1 0 0 0 0 0 0,12
1 1 1 1 3 1 1 0 0 2 1 0 0 0 1 1 1 0 0 0,12
1 1 1 3 0 3 0 0 0 1 0 0 0 0 1 1 0 0 0 0,12
1 1 1 1 2 2 1 2 70 2 0 0 0 0 1 1 0 0 0 2,12
5 3 1 1 4 4 4 2 3 0 0 0 0 66 0 0 0 0 0 0,12
5 1 1 2 1 8 1 1 1 1 0 0 0 9 0 0 0 0 0 0,12
6 1 70 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
6 0 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
5 1 1 1 2 0 6 1 2 0 0 0 0 0 0 0 0 0 0 0,12
5 1 1 1 2 7 1 1 1 0 0 0 0 8 0 0 0 0 0 0,12
1 1 1 1 3 1 1 0 0 2 0 1 0 0 0 1 0 0 0 0,12
5 3 1 1 2 9 1 1 1 0 0 0 0 168 0 0 0 0 0 0,12
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
1 1 1 1 1 1 1 0 0 2 1 0 0 1 1 1 1 0 0 0,12
1 1 9 1 1 1 1 3 89 2 0 0 0 0 1 1 0 0 0 3,12
5 2 3 1 1 27 4 2 3 0 0 0 0 52 0 0 0 0 0 0,12
1 1 1 1 6 5 3 0 0 2 0 0 0 0 1 1 0 0 1 0,12
5 1 1 3 0 24 4 2 3 0 0 0 0 50 0 0 0 0 0 0,12
2 4 2 4 3 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0,12
5 1 1 1 3 0 6 1 2 0 0 0 0 0 0 0 0 0 0 0,12
1 1 1 1 7 8 1 2 70 2 0 0 0 0 1 1 0 0 0 2,12
2 5 1 1 1 1 0 1 0 1 1 0 1 1 1 0 0 0 0 0,12
5 2 3 1 1 27 4 2 3 1 0 0 0 52 0 0 0 0 0 0,12
1 1 1 1 8 5 1 0 15 5 0 0 0 0 1 1 0 0 1 0,12
11 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
5 3 1 1 4 13 1 1 1 1 0 0 0 91 0 0 0 0 0 0,12
6 0 12 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
1 1 1 1 7 5 1 0 0 2 0 0 0 1 1 1 1 0 0 0,12
1 1 1 1 1 1 2 0 0 2 0 0 0 0 1 1 1 0 0 0,12
1 1 1 1 3 1 4 0 0 2 0 0 0 0 1 1 0 0 1 0,12
5 3 1 1 2 1 1 1 1 1 0 0 0 156 0 0 0 0 0 0,12
5 1 1 3 4 3 1 1 1 1 0 0 0 4 0 0 0 0 0 0,12
5 3 1 1 4 0 6 1 2 1 0 0 0 203 0 0 0 0 0 0,11
5 1 1 3 0 4 4 2 3 1 0 0 0 5 0 0 0 0 0 0,11
5 3 1 1 1 5 1 1 1 1 0 0 0 184 0 0 0 0 0 0,11
2 4 2 4 3 1 0 0 1 1 1 0 1 0 1 0 0 0 0 0,11
5 2 1 1 1 13 1 1 1 1 0 0 0 14 0 0 0 0 0 0,11
5 3 1 1 4 11 3 1 2 0 0 0 0 87 0 0 0 0 0 0,11
5 1 1 3 0 25 4 2 3 0 0 0 0 51 0 0 0 0 0 0,11
5 1 1 3 0 8 3 1 2 0 0 0 0 9 0 0 0 0 0 0,11
5 2 3 1 1 2 2 1 1 1 0 0 0 3 0 0 0 0 0 0,11
1 1 9 1 1 1 1 2 61 2 0 0 0 0 0 0 0 0 0 2,11
5 3 1 1 3 15 1 1 1 0 0 0 0 101 0 0 0 0 0 0,11
5 3 1 1 5 15 1 1 1 1 0 0 0 125 0 0 0 0 0 0,11
2 3 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0,11
5 3 1 1 4 15 1 1 1 1 0 0 0 100 0 0 0 0 0 0,11
5 1 1 3 0 3 3 1 2 1 0 0 0 4 0 0 0 0 0 0,11
5 3 1 1 6 9 3 1 2 1 0 0 0 33 0 0 0 0 0 0,11
2 2 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 0 0 0,11
5 2 2 1 1 24 4 2 3 1 0 0 0 50 0 0 0 0 0 0,11
1 2 1 1 2 1 5 0 0 2 0 0 0 0 1 1 0 0 0 0,11
5 1 1 1 4 0 5 1 1 1 0 0 1 0 0 0 0 0 0 0,11
1 1 9 1 1 1 1 1 76 2 0 0 0 0 1 1 0 0 0 8,11
5 3 1 1 3 8 3 1 2 0 0 0 0 77 0 0 0 0 0 0,11
1 1 1 1 2 1 2 0 0 2 0 0 0 0 1 1 0 0 0 0,11
1 1 1 5 6 1 1 0 0 2 0 0 0 0 1 1 0 0 0 0,11
1 1 1 3 0 7 0 0 0 4 1 0 0 0 1 1 0 0 0 0,11
1 1 1 1 9 5 1 0 0 2 0 0 0 0 1 1 0 0 1 0,11
5 2 2 1 1 13 1 1 1 1 0 0 0 14 0 0 0 0 0 0,11
5 1 1 3 0 15 3 1 2 0 0 0 0 16 0 0 0 0 0 0,11
2 5 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0,11
1 2 1 1 7 5 5 0 0 2 0 0 0 0 1 1 0 0 0 0,11
1 1 9 1 1 1 1 1 77 2 0 0 0 0 1 1 0 0 0 9,11
5 1 1 1 4 14 1 1 1 1 0 0 0 15 0 0 0 0 0 0,11
5 3 1 1 5 5 1 1 1 1 0 0 0 113 0 0 0 0 0 0,11
2 5 1 1 1 1 0 0 0 1 0 0 1 1 1 0 0 0 0 0,11
1 1 1 1 3 1 1 0 10 5 0 0 0 0 1 1 0 0 0 0,11
5 1 1 1 3 9 1 1 1 1 0 0 0 10 0 0 0 0 0 0,11
2 4 2 4 3 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0,11
2 1 2 4 3 0 28 1 1 1 1 0 1 1 1 0 0 0 0 0,11
5 2 3 2 1 5 3 1 2 0 0 0 0 6 0 0 0 0 0 0,11
1 1 1 1 3 2 2 0 19 2 0 0 0 0 1 1 0 0 0 0,11
8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11
5 3 1 1 6 2 2 1 1 1 0 0 0 21 0 0 0 0 0 0,11
1 1 1 5 6 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0,11
5 2 1 1 1 0 5 1 1 1 0 0 0 0 0 0 0 0 0 0,11
5 3 1 1 2 8 1 1 1 0 0 0 0 166 0 0 0 0 0 0,11
2 4 2 4 3 4 40 1 0 0 0 0 0 0 0 0 0 0 0 0,10
2 4 2 4 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0,10
5 3 1 1 3 24 4 2 3 0 0 0 0 83 0 0 0 0 0 0,10
1 1 1 1 3 1 1 0 7 5 0 0 0 0 1 1 0 0 0 0,10
5 1 1 2 1 15 1 1 1 1 0 0 0 16 0 0 0 0 0 0,10
5 2 2 1 1 15 1 1 1 1 0 0 0 16 0 0 0 0 0 0,10
1 1 1 1 6 5 1 0 0 2 0 0 0 1 0 1 0 0 0 0,10
5 3 1 1 6 0 8 1 1 1 0 0 0 1 0 0 0 0 0 0,10
5 3 1 1 3 6 4 2 3 0 0 0 0 70 0 0 0 0 0 0,10
1 1 9 1 1 1 1 1 63 2 0 0 0 0 1 1 0 0 0 1,10
5 1 1 2 1 0 6 1 2 1 0 0 1 0 0 0 0 0 0 0,10
6 2 47 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,10
5 3 1 1 2 27 4 2 3 0 0 0 0 176 0 0 0 0 0 0,10
2 4 2 4 3 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0,10
5 3 1 1 7 13 1 1 1 1 0 0 0 148 0 0 0 0 0 0,10
5 1 1 1 3 0 5 1 1 1 0 0 1 0 0 0 0 0 0 0,10
5 1 1 1 4 8 1 1 1 1 0 0 0 9 0 0 0 0 0 0,10
5 2 3 1 1 24 4 2 3 1 0 0 0 50 0 0 0 0 0 0,10
1 1 1 1 7 8 1 1 79 2 0 0 0 0 1 1 0 0 0 1,10
5 1 1 2 1 0 7 2 3 0 0 0 0 0 0 0 0 0 0 0,10
5 3 1 1 4 8 3 1 2 0 0 0 0 76 0 0 0 0 0 0,10
3 1 2 10 4 1 0 0 10 13 2 0 1 0 0 0 0 0 0 0,10
1 1 1 1 1 1 1 0 0 3 1 0 0 0 1 1 0 0 0 0,10
